Customer ID,Recency,Frequency,Monetary
16450.0,220,3,1163.81
16451.0,197,3,742.4300000000001
16452.0,266,2,332.17
16453.0,166,2,251.71
16454.0,67,5,10.05
16455.0,7,8,2458.04
16456.0,9,10,3952.66
16458.0,11,12,2208.15
16459.0,365,1,71.78999999999999
16461.0,226,2,1402.91
16465.0,49,3,726.34
16466.0,19,9,2046.13
16467.0,144,8,2862.4
16468.0,106,2,712.62
16469.0,150,1,178.48000000000002
16470.0,32,7,1664.08
16471.0,28,5,962.23
16472.0,70,2,789.6
16473.0,10,1,154.72
16476.0,53,3,337.0
16477.0,7,5,1825.56
16481.0,295,3,428.23
16485.0,68,6,1766.54
16486.0,173,1,134.36
16487.0,213,2,209.4
16489.0,16,2,303.7
16490.0,66,2,179.16000000000003
16491.0,36,2,792.81
16492.0,176,1,385.56
16493.0,80,3,780.46
16496.0,67,3,731.25
16497.0,49,17,3729.59
16499.0,1,9,2172.64
16500.0,10,4,435.09999999999997
16501.0,19,1,1191.23
16502.0,256,2,258.55
16503.0,29,8,2176.46
16507.0,208,1,142.71
16508.0,266,1,240.95
16510.0,8,6,1777.5
16511.0,33,3,842.16
16512.0,364,1,-33.9
16514.0,266,1,-134.86
16515.0,15,5,1554.92
16518.0,57,3,457.35
16519.0,1,3,327.68
16520.0,1,5,1420.82
16521.0,51,3,1140.11
16522.0,71,2,433.36
16523.0,25,11,2464.87
16524.0,82,2,306.19
16525.0,2,26,11435.27
16526.0,220,1,426.85
16527.0,60,1,1004.88
16529.0,113,3,1531.55
16530.0,304,1,48.349999999999994
16531.0,17,5,1018.99
16532.0,67,2,2007.84
16534.0,278,1,635.9
16535.0,21,2,378.28999999999996
16537.0,277,1,23.35
16538.0,177,3,395.07
16539.0,9,7,2343.2
16540.0,50,1,205.75
16541.0,371,2,419.78
16542.0,37,1,137.7
16543.0,219,2,277.80999999999995
16544.0,155,6,110.3
16545.0,11,1,350.52
16546.0,8,6,3933.29
16547.0,182,1,104.25999999999999
16548.0,235,1,30.15
16549.0,33,27,8724.35
16550.0,4,22,6836.18
16551.0,59,4,1315.0
16552.0,9,1,95.29
16553.0,2,23,10831.3
16554.0,16,11,1765.62
16555.0,137,8,5.329070518200751e-15
16556.0,11,17,4296.44
16558.0,2,24,5461.92
16559.0,33,1,175.0
16560.0,33,7,2194.2200000000003
16562.0,112,1,223.85999999999999
16563.0,36,6,3324.62
16564.0,205,1,87.8
16565.0,42,4,526.75
16568.0,63,2,1020.9000000000001
16569.0,267,4,1331.03
16570.0,15,16,3218.87
16571.0,21,12,2739.83
16574.0,59,2,850.34
16575.0,318,1,-10.49
16576.0,45,5,513.1700000000001
16577.0,302,1,380.0
16578.0,262,1,156.6
16579.0,1,2,264.45
16580.0,364,1,-5.0
16583.0,9,2,297.95
16584.0,64,4,2169.94
16585.0,229,2,341.59
16586.0,80,2,998.83
16588.0,22,4,1361.28
16589.0,86,1,153.12
16590.0,17,3,563.6
16592.0,11,15,3551.18
16593.0,26,6,721.21
16595.0,12,4,1397.59
16596.0,2,3,329.48
16599.0,21,1,172.8
16600.0,10,10,1280.04
16601.0,26,2,434.3
16602.0,21,3,216.9
16604.0,184,3,326.25
16605.0,360,1,60.48
16606.0,40,2,357.66
16607.0,35,13,2336.5099999999998
16608.0,89,2,1286.6200000000001
16611.0,39,5,1655.64
16612.0,10,6,2055.82
16614.0,38,2,673.6
16615.0,204,2,264.5
16619.0,19,3,1712.1200000000001
16620.0,25,4,1579.97
16622.0,178,2,205.6
16623.0,37,4,873.04
16625.0,58,5,1318.0
16628.0,43,2,130.05
16630.0,43,2,104.30000000000001
16631.0,117,8,1867.02
16632.0,121,2,406.4
16634.0,8,9,1145.2
16635.0,42,1,473.0
16636.0,74,4,3802.04
16638.0,4,6,749.8100000000001
16639.0,45,1,490.47
16640.0,33,1,179.4
16641.0,337,1,323.40000000000003
16642.0,24,2,371.63
16643.0,53,2,428.05
16645.0,371,1,160.39
16646.0,79,2,675.05
16647.0,78,2,327.84
16648.0,91,2,382.14
16649.0,156,1,306.58000000000004
16650.0,56,6,1397.69
16651.0,222,1,136.2
16652.0,40,13,10658.57
16654.0,4,5,1110.2
16655.0,47,8,2598.64
16656.0,56,23,7739.4800000000005
16658.0,4,9,573.48
16660.0,58,3,611.9000000000001
16661.0,176,5,788.3100000000001
16662.0,30,1,151.05
16663.0,365,1,165.0
16664.0,205,1,109.2
16666.0,257,1,98.73
16668.0,23,7,555.7
16669.0,262,1,-1144.73
16670.0,29,16,3764.2000000000003
16673.0,315,1,171.13
16675.0,77,2,608.86
16676.0,38,2,769.78
16677.0,29,3,849.77
16679.0,2,3,663.31
16680.0,164,2,637.75
16681.0,277,1,151.5
16683.0,165,2,309.35
16684.0,15,34,75610.17
16686.0,25,9,1921.19
16687.0,26,1,157.63
16690.0,29,2,127.45
16691.0,54,2,178.83
16692.0,44,2,638.6999999999999
16693.0,47,3,701.62
16694.0,359,1,98.30000000000001
16695.0,197,2,191.9
16699.0,16,8,964.9
16700.0,2,15,4044.06
16701.0,59,16,4464.32
16702.0,51,5,1100.8799999999999
16703.0,367,1,-15.0
16704.0,254,2,664.16
16705.0,24,32,28707.011
16707.0,36,4,533.41
16709.0,15,9,6026.14
16710.0,4,14,3811.03
16711.0,15,5,1100.45
16712.0,37,2,621.5600000000001
16713.0,2,22,7521.96
16714.0,295,3,343.18
16715.0,198,1,323.8
16716.0,266,1,1248.48
16717.0,2,12,3031.6
16718.0,5,5,3006.08
16719.0,4,10,2045.88
16720.0,12,3,403.74
16722.0,2,12,4256.62
16723.0,79,2,654.96
16724.0,40,1,147.35
16725.0,7,9,1046.69
16726.0,19,2,705.14
16727.0,28,3,1121.45
16731.0,284,1,170.3
16732.0,32,8,3363.04
16733.0,165,1,259.68
16735.0,29,15,3362.8
16736.0,141,8,2904.51
16737.0,213,1,417.59999999999997
16739.0,149,2,459.68
16740.0,31,1,226.91
16741.0,261,1,173.06
16742.0,128,13,2334.97
16743.0,92,7,1999.02
16746.0,19,27,11335.44
16748.0,24,10,2116.39
16749.0,227,2,4157.88
16752.0,8,1,207.5
16754.0,8,35,54558.18
16755.0,103,5,1382.9
16756.0,40,8,1048.02
16757.0,45,1,163.65
16760.0,66,1,228.0
16763.0,374,1,352.85
16765.0,18,1,420.75
16767.0,54,5,2379.2
16768.0,19,9,1179.48
16769.0,114,3,755.51
16770.0,8,6,1145.73
16771.0,93,5,1706.99
16772.0,53,5,2760.1
16773.0,72,2,249.65
16774.0,59,4,905.96
16775.0,3,7,1279.63
16776.0,51,1,220.97
16777.0,36,4,1038.81
16779.0,2,35,22443.260000000002
16780.0,43,1,174.16
16781.0,1,3,606.4
16782.0,1,33,7680.57
16783.0,72,1,391.95
16784.0,12,4,784.73
16785.0,45,1,533.78
16786.0,29,1,51.839999999999996
16787.0,33,4,1017.53
16788.0,40,3,1334.54
16791.0,16,10,2174.78
16792.0,19,3,513.08
16794.0,16,5,856.1999999999999
16795.0,1,5,2035.21
16797.0,29,9,1761.02
16798.0,190,4,830.01
16799.0,68,3,447.83
16802.0,315,2,582.61
16805.0,213,3,630.75
16807.0,106,5,943.29
16809.0,68,4,812.74
16810.0,50,2,510.5
16812.0,14,4,1737.45
16814.0,5,16,5781.4400000000005
16815.0,89,2,406.02
16817.0,1,7,1147.6
16819.0,101,2,182.59
16821.0,17,1,113.35
16822.0,299,3,144.84
16823.0,23,7,1877.76
16824.0,29,1,225.6
16825.0,14,3,1051.71
16827.0,29,5,392.13
16829.0,24,1,316.1
16830.0,78,4,857.7900000000001
16831.0,200,1,91.8
16832.0,64,2,218.45999999999998
16833.0,75,2,1302.51
16834.0,310,1,485.5
16835.0,9,9,1290.66
16836.0,42,2,530.5
16838.0,166,3,543.76
16839.0,5,13,5610.49
16840.0,239,3,126.71000000000001
16841.0,64,7,2066.54
16843.0,58,21,9344.96
16844.0,198,2,614.34
16845.0,254,1,253.88
16846.0,213,2,628.09
16847.0,254,1,421.45000000000005
16848.0,12,3,1130.2
16853.0,367,1,-67.5
16854.0,53,2,1408.96
16856.0,53,2,323.09000000000003
16857.0,78,1,352.8
16858.0,2,16,4085.7400000000002
16859.0,52,5,1184.6
16860.0,88,4,1593.67
16861.0,4,4,750.72
16862.0,183,4,662.33
16863.0,2,2,495.72
16864.0,70,2,409.25
16865.0,37,1,130.95
16867.0,325,1,76.74000000000001
16868.0,30,3,384.56
16870.0,105,1,450.15999999999997
16872.0,63,3,533.11
16873.0,65,7,7480.72
16874.0,15,1,209.89000000000001
16875.0,70,11,2029.73
16876.0,39,1,136.01
16879.0,56,2,-140.95999999999998
16880.0,129,1,321.78
16883.0,7,19,2091.66
16884.0,192,2,641.13
16885.0,21,1,234.19
16886.0,80,2,0.0
16887.0,36,2,465.84000000000003
16888.0,36,3,434.2
16889.0,33,3,947.98
16890.0,112,3,285.41
16891.0,7,7,1202.77
16892.0,190,2,236.56
16893.0,2,2,249.89000000000001
16894.0,138,5,1265.26
16895.0,74,4,900.63
16896.0,191,1,103.95
16898.0,1,4,431.90999999999997
16899.0,14,2,424.71000000000004
16901.0,365,1,204.26
16903.0,16,3,646.25
16904.0,3,7,1360.31
16905.0,7,13,1910.87
16906.0,64,3,851.33
16907.0,1,5,722.0500000000001
16908.0,358,2,153.59
16911.0,263,3,251.35
16912.0,57,4,1904.93
16913.0,287,2,310.46999999999997
16915.0,22,5,921.5
16916.0,8,3,536.04
16917.0,268,2,1451.41
16918.0,58,12,2087.97
16919.0,4,18,2443.66
16920.0,47,1,355.45
16921.0,78,2,255.03
16922.0,208,1,611.08
16923.0,11,15,6083.85
16925.0,176,1,125.65
16926.0,7,6,1158.66
16928.0,9,15,1145.53
16931.0,5,3,629.4
16932.0,59,2,262.32
16933.0,25,11,2487.57
16934.0,19,5,1131.8600000000001
16935.0,17,3,530.86
16936.0,21,1,286.39
16937.0,135,1,196.25
16938.0,17,5,4283.68
16939.0,124,3,433.85
16940.0,86,8,3195.5299999999997
16941.0,247,1,33.0
16943.0,175,4,0.0
16944.0,245,1,101.36
16945.0,29,16,4185.16
16946.0,19,6,1199.54
16947.0,38,9,490.25
16948.0,65,4,433.75
16950.0,3,10,2476.03
16952.0,77,3,628.22
16954.0,15,12,3952.25
16955.0,4,6,767.49
16958.0,71,1,778.49
16960.0,26,6,1462.38
16961.0,15,5,538.84
16962.0,45,1,251.04
16964.0,369,2,207.85
16970.0,262,1,71.4
16972.0,18,2,749.0
16973.0,22,1,127.0
16974.0,158,2,365.5
16975.0,49,5,902.4200000000001
16977.0,31,4,496.0
16978.0,302,2,424.55
16979.0,19,4,978.04
16980.0,64,1,394.37
16981.0,176,1,-4620.86
16983.0,5,5,1748.15
16984.0,35,14,5824.56
16985.0,12,15,5084.14
16986.0,81,9,3015.55
16987.0,12,5,892.7
16988.0,15,1,256.55
16990.0,58,1,165.0
16991.0,57,1,1041.21
16992.0,23,9,3858.2400000000002
16993.0,99,3,1688.15
16994.0,262,1,-779.32
16995.0,8,1,-1.25
16996.0,18,4,616.7
16998.0,80,1,107.0
17000.0,32,2,406.3
17001.0,12,8,2651.23
17002.0,79,4,1077.82
17003.0,38,4,828.21
17004.0,28,2,1012.22
17005.0,106,3,612.41
17006.0,28,4,853.49
17007.0,73,1,230.17000000000002
17008.0,65,1,81.36
17009.0,187,1,242.06
17011.0,283,3,265.8
17012.0,361,1,360.61
17013.0,239,2,-3224.76
17016.0,212,1,552.4
17017.0,1,18,-486.6999999999997
17018.0,23,4,1367.6
17019.0,4,10,2642.33
17020.0,178,2,935.62
17021.0,78,6,1182.22
17022.0,68,1,189.0
17023.0,53,3,800.18
17025.0,9,4,1152.87
17026.0,5,2,54.15
17027.0,82,3,433.07
17028.0,217,3,1593.83
17029.0,18,5,1421.3
17031.0,14,4,2393.5
17032.0,77,13,2129.78
17033.0,33,1,302.65000000000003
17034.0,43,3,497.25
17035.0,227,2,180.06
17036.0,19,1,176.9
17038.0,51,1,630.77
17039.0,240,1,1954.99
17040.0,186,1,13.52
17041.0,33,3,583.71
17043.0,11,4,858.47
17044.0,10,13,10970.17
17045.0,12,2,488.24
17046.0,80,4,1264.05
17047.0,67,3,1188.33
17048.0,73,5,1127.13
17049.0,11,14,3999.0
17050.0,11,6,1162.82
17051.0,82,3,465.6
17055.0,81,1,232.85
17056.0,374,1,128.60000000000002
17057.0,232,1,294.74
17059.0,5,6,2488.84
17062.0,1,4,645.8100000000001
17063.0,15,12,2155.29
17065.0,273,2,194.7
17066.0,362,1,228.34
17067.0,360,3,454.54
17068.0,4,28,4587.84
17069.0,9,9,3063.18
17070.0,46,1,133.18
17071.0,15,6,1345.48
17072.0,261,1,273.35
17074.0,198,1,203.05
17075.0,65,6,1402.51
17076.0,28,3,401.66999999999996
17077.0,214,1,306.0
17080.0,15,5,669.91
17081.0,31,4,660.48
17082.0,30,4,2728.18
17083.0,38,8,2629.3
17084.0,32,2,2249.97
17085.0,12,26,6162.87
17087.0,373,1,221.53
17089.0,22,1,128.45
17090.0,10,7,1014.09
17091.0,3,14,3952.79
17092.0,73,10,3705.73
17093.0,228,1,235.88
17094.0,59,1,100.2
17095.0,60,6,1224.39
17096.0,16,10,2636.9
17097.0,1,2,363.66
17098.0,17,3,591.0699999999999
17099.0,169,1,582.17
17101.0,30,3,885.3199999999999
17103.0,358,1,424.3
17104.0,59,1,474.03
17106.0,25,1,481.58
17107.0,33,6,5232.89
17108.0,299,1,174.95
17109.0,42,2,410.42
17110.0,156,2,336.59999999999997
17111.0,61,1,227.97
17112.0,138,1,197.57
17113.0,141,8,2092.16
17115.0,158,8,1809.39
17116.0,284,1,389.78
17121.0,38,1,314.74
17122.0,24,3,432.18
17123.0,75,2,631.87
17126.0,17,4,1026.98
17127.0,64,5,1155.0300000000002
17129.0,156,1,31.85
17130.0,318,1,-18.38
17132.0,88,2,1220.9099999999999
17133.0,108,6,8079.85
17134.0,78,1,212.1
17135.0,7,5,787.11
17136.0,298,1,231.68
17137.0,52,6,1099.81
17138.0,25,6,4036.77
17139.0,25,14,8906.04
17141.0,54,4,727.58
17142.0,40,3,696.25
17143.0,53,2,880.97
17145.0,101,7,3014.64
17146.0,66,13,5038.61
17147.0,49,10,1389.51
17149.0,87,1,143.10000000000002
17150.0,12,6,1357.95
17151.0,371,1,231.90000000000003
17152.0,61,1,327.0
17155.0,163,5,640.76
17156.0,120,2,572.07
17157.0,116,17,4832.9
17158.0,183,3,695.33
17159.0,113,2,560.71
17160.0,10,12,6683.33
17161.0,80,1,856.01
17163.0,81,2,406.68
17165.0,17,7,1624.95
17167.0,15,3,867.11
17168.0,134,1,400.2
17169.0,196,2,313.0
17170.0,10,3,118.98
17171.0,297,1,159.68
17172.0,63,4,597.73
17176.0,162,2,596.1899999999999
17177.0,141,1,119.5
17178.0,367,1,432.96
17179.0,18,3,795.47
17180.0,58,8,1447.8
17181.0,9,2,225.45000000000002
17182.0,58,2,321.3
17184.0,205,2,198.41000000000003
17185.0,227,3,229.46
17187.0,162,1,263.76
17188.0,71,8,2086.25
17189.0,196,3,569.88
17190.0,39,5,1281.83
17191.0,4,12,2701.27
17192.0,172,1,75.28
17193.0,22,3,580.14
17194.0,166,1,549.88
17195.0,291,1,562.98
17196.0,63,1,327.75
17198.0,1,2,521.66
17199.0,218,1,135.04000000000002
17200.0,23,4,356.71
17201.0,159,4,837.72
17202.0,56,1,160.65
17203.0,24,4,2004.01
17204.0,10,6,3910.78
17205.0,52,2,615.27
17207.0,288,1,292.62
17208.0,31,1,111.15
17209.0,285,3,595.7
17210.0,28,1,251.72
17211.0,5,7,1702.43
17212.0,94,2,567.5600000000001
17213.0,2,10,2337.85
17215.0,100,1,186.15
17216.0,190,1,63.6
17217.0,255,1,96.6
17218.0,4,9,2226.96
17219.0,52,1,144.9
17220.0,53,7,1269.76
17221.0,227,3,642.14
17222.0,113,5,1250.86
17223.0,4,2,433.99
17224.0,137,1,100.86
17225.0,217,1,131.15
17226.0,80,2,501.97999999999996
17227.0,4,7,1081.8600000000001
17228.0,3,7,1269.8899999999999
17230.0,198,12,5692.78
17231.0,25,21,3880.61
17233.0,84,2,369.98
17235.0,8,7,1354.82
17236.0,46,6,1013.13
17237.0,11,2,679.44
17238.0,7,17,3982.66
17239.0,23,4,794.2
17240.0,232,1,130.6
17241.0,21,12,2736.64
17242.0,92,3,1754.24
17243.0,5,51,11788.08
17244.0,19,4,871.14
17245.0,325,1,200.18
17246.0,182,2,38.92
17248.0,117,1,181.89000000000001
17249.0,64,1,68.03
17251.0,18,3,520.45
17254.0,37,1,198.29
17255.0,26,2,490.21999999999997
17256.0,117,3,258.93
17257.0,72,2,189.78
17258.0,32,2,417.3
17259.0,4,5,1239.11
17260.0,47,1,120.95
17261.0,145,1,221.59
17262.0,2,7,1504.26
17264.0,60,1,268.28
17266.0,135,2,205.14
17268.0,81,7,970.25
17269.0,21,1,491.81
17270.0,105,2,601.4499999999999
17271.0,372,1,204.3
17273.0,60,1,141.12
17274.0,31,1,465.4
17275.0,19,1,114.1
17276.0,35,2,445.44
17278.0,201,1,25.2
17280.0,74,1,118.85999999999999
17281.0,10,6,797.8499999999999
17282.0,92,2,623.08
17283.0,14,1,188.46
17284.0,25,4,686.54
17285.0,264,2,407.94
17286.0,36,2,237.81
17287.0,3,18,2984.25
17288.0,26,4,1050.8
17289.0,12,7,1109.53
17290.0,17,6,974.95
17292.0,108,2,271.75
17293.0,30,8,1896.57
17294.0,305,2,467.78999999999996
17296.0,366,1,338.13
17298.0,10,4,450.8
17299.0,75,2,336.62
17300.0,26,2,393.64
17301.0,260,1,131.15
17304.0,170,1,111.5
17305.0,284,1,2135.46
17306.0,29,2,1151.04
17307.0,1,15,3378.31
17308.0,29,2,4511.76
17309.0,17,2,237.64000000000001
17310.0,23,2,1025.1
17311.0,28,5,2105.81
17314.0,29,11,1999.94
17315.0,11,6,3314.1
17316.0,56,1,124.45
17318.0,361,1,157.32999999999998
17319.0,305,1,29.1
17320.0,4,4,1695.15
17321.0,30,4,1008.05
17322.0,12,7,900.64
17323.0,43,5,644.52
17324.0,2,10,1158.64
17325.0,46,2,512.77
17326.0,44,2,312.35
17327.0,45,2,152.35
17328.0,309,1,104.7
17329.0,367,3,475.42
17330.0,180,2,59.900000000000006
17332.0,164,5,838.27
17334.0,42,1,328.13
17335.0,19,2,497.04
17336.0,108,1,81.12
17338.0,11,10,5321.54
17339.0,1,3,60.0
17340.0,2,16,9404.86
17341.0,2,3,1006.53
17342.0,10,7,1155.8400000000001
17343.0,12,5,1066.3
17344.0,364,2,286.24
17345.0,11,8,946.64
17346.0,9,12,2509.84
17348.0,73,4,1285.69
17349.0,16,4,674.16
17350.0,30,3,612.381
17351.0,63,9,1401.08
17352.0,332,1,36.25
17353.0,49,5,1415.55
17354.0,64,3,1740.8999999999999
17355.0,22,1,273.31
17356.0,190,4,768.25
17358.0,12,3,500.2
17359.0,284,1,156.6
17360.0,21,4,602.32
17361.0,312,2,383.59000000000003
17362.0,36,6,698.3100000000001
17363.0,31,3,920.46
17364.0,12,19,7149.82
17365.0,22,8,3397.98
17366.0,28,3,1075.59
17368.0,11,7,829.67
17369.0,91,1,979.1999999999999
17371.0,259,3,236.97
17372.0,17,23,2958.0
17373.0,54,3,520.58
17374.0,29,2,215.44
17375.0,67,1,260.45
17376.0,40,2,250.44
17377.0,1,72,13881.25
17378.0,10,2,0.0
17380.0,70,4,643.75
17381.0,4,12,19726.76
17382.0,71,7,836.88
17383.0,89,1,110.69999999999999
17384.0,103,1,171.15
17386.0,21,1,126.35000000000001
17388.0,56,7,1415.81
17389.0,10,34,23277.6
17390.0,56,1,149.3
17392.0,86,1,168.65
17393.0,46,2,381.15
17395.0,144,1,97.5
17396.0,7,9,1243.8
17397.0,52,1,516.87
17399.0,176,1,-25111.09
17400.0,217,3,2525.44
17401.0,177,1,114.85
17402.0,5,15,2427.5299999999997
17403.0,86,1,118.95
17404.0,35,10,15706.0
17406.0,2,14,2663.38
17407.0,47,1,552.9
17408.0,136,3,132.24
17409.0,57,8,7021.66
17411.0,1,6,537.59
17412.0,8,13,3126.92
17413.0,40,2,560.14
17414.0,59,4,1471.52
17416.0,29,16,10383.13
17417.0,184,1,164.18
17418.0,23,1,206.60000000000002
17419.0,3,8,2273.95
17420.0,9,6,475.7
17421.0,22,3,1059.41
17422.0,10,10,1488.52
17423.0,29,1,420.54
17424.0,64,1,-176.96
17426.0,88,10,2584.11
17428.0,4,19,14159.61
17429.0,32,3,830.04
17430.0,1,3,469.40999999999997
17432.0,21,7,1363.23
17433.0,21,1,266.8
17435.0,47,1,331.35
17436.0,44,5,305.01
17437.0,165,1,369.68
17438.0,80,4,1034.32
17439.0,291,1,325.74
17440.0,185,1,137.16
17441.0,368,1,293.35
17442.0,1,14,2290.44
17445.0,266,1,-506.51
17448.0,133,53,14450.01
17449.0,23,6,2348.94
17450.0,3,8,46097.22
17452.0,239,1,-227.28
17454.0,88,7,1015.11
17456.0,1,2,975.5600000000001
17457.0,15,13,4061.31
17458.0,17,1,213.08
17460.0,8,15,1554.77
17463.0,192,3,654.45
17464.0,158,3,526.58
17465.0,61,9,2533.64
17467.0,31,1,102.6
17468.0,11,1,57.8
17469.0,36,16,3115.28
17470.0,3,7,1679.8
17471.0,110,1,321.65000000000003
17472.0,264,1,224.81
17473.0,37,3,592.15
17474.0,235,1,1047.0
17476.0,29,4,446.51
17477.0,248,5,1079.0
17478.0,44,2,1272.8
17479.0,268,1,389.26000000000005
17480.0,80,1,370.40999999999997
17482.0,123,2,775.64
17483.0,50,1,177.69
17484.0,212,2,209.57
17485.0,374,1,-29.55
17487.0,364,1,160.55
17488.0,277,1,336.5
17490.0,24,2,658.18
17491.0,3,8,2422.2000000000003
17492.0,114,2,747.85
17493.0,21,1,100.91000000000001
17494.0,137,1,54.699999999999996
17495.0,21,2,261.51
17496.0,199,4,1114.84
17497.0,26,2,287.25
17499.0,183,2,673.96
17504.0,16,9,6493.14
17505.0,186,3,1289.64
17508.0,17,8,4159.47
17510.0,56,1,206.07999999999998
17511.0,3,42,83760.6
17512.0,88,9,2512.23
17513.0,44,2,645.6
17514.0,305,1,313.35
17515.0,30,5,963.49
17516.0,14,1,182.62
17518.0,61,2,329.42
17519.0,4,11,3263.73
17521.0,30,2,554.85
17524.0,74,3,363.9
17525.0,33,2,739.2
17526.0,1,9,2970.14
17529.0,246,2,1240.25
17530.0,1,4,724.26
17531.0,147,7,897.77
17532.0,21,1,65.34
17533.0,70,1,34.8
17534.0,87,4,1445.47
17536.0,56,2,288.33
17539.0,253,7,997.3399999999999
17540.0,19,4,1011.7
17541.0,145,1,119.86
17542.0,277,2,170.1
17543.0,185,1,120.05
17544.0,26,3,944.82
17545.0,26,3,767.54
17546.0,182,1,-648.05
17547.0,8,4,692.35
17548.0,9,4,486.48
17550.0,33,7,1898.3799999999999
17552.0,8,12,2129.24
17553.0,108,3,2270.0
17555.0,61,3,565.43
17556.0,15,1,142.77
17557.0,368,1,34.0
17558.0,29,1,259.17
17559.0,148,1,167.62
17560.0,31,4,1040.85
17561.0,26,3,537.9
17563.0,214,5,309.28000000000003
17565.0,222,1,131.83
17567.0,8,2,1024.55
17568.0,269,1,374.45
17570.0,17,2,0.0
17571.0,178,1,205.23999999999998
17572.0,9,7,496.26000000000005
17575.0,303,1,171.7
17576.0,1,24,5260.5199999999995
17577.0,281,2,348.75
17578.0,110,8,878.99
17579.0,214,1,304.38
17580.0,12,2,325.3
17581.0,8,24,7511.36
17582.0,82,5,1254.68
17583.0,196,1,135.95
17584.0,103,4,4067.12
17585.0,81,3,948.03
17586.0,255,1,167.4
17587.0,264,1,176.71
17588.0,32,6,1661.45
17589.0,21,17,11288.72
17591.0,3,2,519.95
17592.0,374,2,0.0
17593.0,45,9,4132.44
17594.0,85,2,1504.7
17596.0,4,8,2062.39
17597.0,45,6,1380.92
17598.0,17,1,409.98
17599.0,100,3,44.55
17601.0,16,1,297.07
17602.0,100,10,2238.51
17603.0,253,6,1280.21
17604.0,58,4,633.02
17605.0,226,1,160.75
17606.0,373,1,87.30000000000001
17607.0,12,1,333.81
17608.0,85,2,296.07
17609.0,38,8,655.0699999999999
17610.0,176,8,1410.29
17611.0,57,16,4246.16
17612.0,10,22,3163.38
17615.0,23,4,384.7
17616.0,3,2,489.59999999999997
17617.0,194,2,227.14000000000001
17618.0,19,10,3046.06
17621.0,21,4,1693.22
17622.0,232,3,1125.17
17623.0,45,6,1838.72
17624.0,73,2,725.15
17625.0,82,4,3958.5
17626.0,238,1,254.0
17627.0,114,2,285.11
17629.0,24,2,641.4
17631.0,10,4,470.16
17632.0,353,2,-12.7
17633.0,15,3,732.55
17635.0,60,4,1256.83
17638.0,283,2,842.4
17639.0,23,5,506.67
17640.0,15,7,2485.93
17641.0,374,1,-6.95
17642.0,65,3,1112.2
17643.0,9,2,439.7
17644.0,30,11,3095.56
17645.0,364,1,-9.9
17646.0,1,13,3098.5
17647.0,305,2,198.6
17648.0,21,1,418.87
17649.0,105,3,680.7
17651.0,123,8,1745.92
17655.0,2,3,1013.54
17657.0,66,1,126.0
17659.0,8,4,829.38
17660.0,373,1,163.47
17661.0,277,1,-54.0
17662.0,297,2,412.92
17663.0,53,14,3292.77
17664.0,110,2,561.59
17665.0,129,1,563.1
17666.0,113,3,1319.6399999999999
17667.0,53,7,1828.29
17669.0,98,3,2735.63
17671.0,1,2,830.63
17672.0,53,5,2600.46
17673.0,11,8,2568.56
17674.0,4,1,300.66
17675.0,3,51,17507.74
17676.0,2,7,1339.25
17677.0,2,52,19647.41
17678.0,203,2,281.7
17679.0,157,9,1174.45
17680.0,19,3,278.1
17681.0,233,6,529.6
17682.0,4,6,1982.45
17683.0,21,3,819.01
17685.0,8,8,2736.64
17686.0,59,2,2557.35
17687.0,56,1,432.68
17688.0,10,2,286.5
17689.0,24,2,317.08
17690.0,2,8,2685.2
17691.0,4,4,479.45
17692.0,32,9,2228.96
17694.0,147,2,1412.85
17695.0,24,4,955.2
17696.0,16,34,5179.84
17699.0,112,2,442.0
17700.0,1,12,4121.98
17702.0,1,4,1192.07
17703.0,54,1,296.1
17705.0,91,2,260.38
17706.0,2,24,9446.53
17707.0,12,7,452.65000000000003
17708.0,38,2,620.85
17709.0,106,4,533.56
17710.0,59,1,293.5
17713.0,18,4,1198.09
17714.0,21,8,1223.58
17715.0,228,1,163.2
17716.0,32,15,10165.53
17717.0,57,1,376.92
17718.0,262,2,247.63
17720.0,3,9,1519.12
17721.0,295,1,307.21000000000004
17722.0,2,2,2006.32
17723.0,11,1,102.0
17726.0,31,8,1089.56
17728.0,40,3,1345.45
17729.0,232,1,438.65000000000003
17730.0,18,8,2468.52
17731.0,257,2,468.88
17732.0,8,10,2144.17
17734.0,161,3,741.69
17735.0,3,11,4052.56
17738.0,31,10,2282.01
17739.0,10,12,4932.09
17740.0,25,6,426.9
17741.0,42,2,101.1
17742.0,64,9,1743.3700000000001
17743.0,78,2,208.85
17744.0,16,1,326.74
17745.0,113,2,600.34
17746.0,107,5,774.63
17748.0,163,1,358.15
17749.0,182,1,351.66
17751.0,57,1,157.85999999999999
17753.0,100,5,379.56
17754.0,10,10,2750.77
17755.0,60,1,-72.23
17756.0,11,3,728.75
17757.0,4,31,3713.3
17758.0,63,4,1555.83
17759.0,29,2,441.92
17760.0,9,6,624.09
17762.0,92,1,129.75
17763.0,281,4,36.15
17764.0,38,3,741.02
17765.0,84,1,156.37
17766.0,17,2,299.61
17767.0,46,1,141.85
17768.0,23,5,1205.8799999999999
17769.0,19,9,3024.88
17771.0,72,2,141.6
17772.0,28,1,187.3
17773.0,150,2,575.37
17774.0,33,8,1687.7
17776.0,22,3,323.81
17778.0,297,1,197.70000000000002
17780.0,303,3,346.56
17782.0,18,2,679.02
