Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,KMeans_Cluster,DBSCAN_Cluster,Persona
16839.0,5,13,5610.49,5,5,5,555,Champions,1,0,Loyal Customers
16840.0,239,3,126.71,1,3,1,131,At Risk,0,0,VIP Customers
16841.0,64,7,2066.54,3,4,4,344,Loyal Customers,1,0,Loyal Customers
16843.0,58,21,9344.96,3,5,5,355,Loyal Customers,1,0,Loyal Customers
16844.0,198,2,614.34,1,3,3,133,At Risk,0,0,VIP Customers
16845.0,254,1,253.88,1,2,2,122,Lost Customers,0,0,VIP Customers
16846.0,213,2,628.09,1,3,3,133,At Risk,0,0,VIP Customers
16847.0,254,1,421.4500000000001,1,2,2,122,Lost Customers,0,0,VIP Customers
16848.0,12,3,1130.2,5,3,4,534,Potential Loyalists,1,0,Loyal Customers
16854.0,53,2,1408.96,3,3,4,334,Lost Customers,1,0,Loyal Customers
16856.0,53,2,323.09000000000003,3,3,2,332,Lost Customers,1,0,Loyal Customers
16857.0,78,1,352.8,2,2,2,222,Lost Customers,1,0,Loyal Customers
16858.0,2,16,4085.74,5,5,5,555,Champions,1,0,Loyal Customers
16859.0,52,5,1184.6,3,4,4,344,Loyal Customers,1,0,Loyal Customers
16860.0,88,4,1593.67,2,4,4,244,At Risk,1,0,Loyal Customers
16861.0,4,4,750.72,5,4,3,543,Loyal Customers,1,0,Loyal Customers
16862.0,183,4,662.33,1,4,3,143,At Risk,0,0,VIP Customers
16863.0,2,2,495.72,5,3,3,533,Potential Loyalists,1,0,Loyal Customers
16864.0,70,2,409.25,2,3,2,232,At Risk,1,0,Loyal Customers
16865.0,37,1,130.95,3,2,1,321,Promising Customers,1,0,Loyal Customers
16867.0,325,1,76.74000000000001,1,2,1,121,Lost Customers,0,0,VIP Customers
16868.0,30,3,384.56,4,3,2,432,Potential Loyalists,1,0,Loyal Customers
16870.0,105,1,450.16,2,2,2,222,Lost Customers,1,0,Loyal Customers
16872.0,63,3,533.11,3,3,3,333,Lost Customers,1,0,Loyal Customers
16873.0,65,7,7480.72,3,4,5,345,Loyal Customers,1,0,Loyal Customers
16874.0,15,1,209.89,4,2,1,421,Potential Loyalists,1,0,Loyal Customers
16875.0,70,11,2029.73,2,5,4,254,At Risk,1,0,Loyal Customers
16876.0,39,1,136.01,3,2,1,321,Promising Customers,1,0,Loyal Customers
16880.0,129,1,321.78,2,2,2,222,Lost Customers,1,0,Loyal Customers
16883.0,7,19,2091.66,5,5,4,554,Champions,1,0,Loyal Customers
16884.0,192,2,641.13,1,3,3,133,At Risk,0,0,VIP Customers
16885.0,21,1,234.19,4,2,1,421,Potential Loyalists,1,0,Loyal Customers
16887.0,36,2,465.84,3,3,2,332,Lost Customers,1,0,Loyal Customers
16888.0,36,3,434.2,3,3,2,332,Lost Customers,1,0,Loyal Customers
16889.0,33,3,947.98,4,3,3,433,Potential Loyalists,1,0,Loyal Customers
16890.0,112,3,285.41,2,3,2,232,At Risk,1,0,Loyal Customers
16891.0,7,7,1202.77,5,4,4,544,Champions,1,0,Loyal Customers
16892.0,190,2,236.56,1,3,1,131,At Risk,0,0,VIP Customers
16893.0,2,2,249.89,5,3,2,532,Potential Loyalists,1,0,Loyal Customers
16894.0,138,5,1265.26,2,4,4,244,At Risk,1,0,Loyal Customers
16895.0,74,4,900.63,2,4,3,243,At Risk,1,0,Loyal Customers
16896.0,191,1,103.95,1,2,1,121,Lost Customers,0,0,VIP Customers
16898.0,1,4,431.91,5,4,2,542,Loyal Customers,1,0,Loyal Customers
16899.0,14,2,424.71,5,3,2,532,Potential Loyalists,1,0,Loyal Customers
16901.0,365,1,204.26,1,2,1,121,Lost Customers,0,0,VIP Customers
16903.0,16,3,646.25,4,3,3,433,Potential Loyalists,1,0,Loyal Customers
16904.0,3,7,1360.31,5,4,4,544,Champions,1,0,Loyal Customers
16905.0,7,13,1910.87,5,5,4,554,Champions,1,0,Loyal Customers
16906.0,64,3,851.33,3,3,3,333,Lost Customers,1,0,Loyal Customers
16907.0,1,5,722.0500000000001,5,4,3,543,Loyal Customers,1,0,Loyal Customers
16908.0,358,2,153.59,1,3,1,131,At Risk,0,0,VIP Customers
16911.0,263,3,251.35,1,3,2,132,At Risk,0,0,VIP Customers
16912.0,57,4,1904.93,3,4,4,344,Loyal Customers,1,0,Loyal Customers
16913.0,287,2,310.47,1,3,2,132,At Risk,0,0,VIP Customers
16915.0,22,5,921.5,4,4,3,443,Loyal Customers,1,0,Loyal Customers
16916.0,8,3,536.04,5,3,3,533,Potential Loyalists,1,0,Loyal Customers
16917.0,268,2,1451.41,1,3,4,134,At Risk,0,0,VIP Customers
16918.0,58,12,2087.97,3,5,4,354,Loyal Customers,1,0,Loyal Customers
16919.0,4,18,2443.66,5,5,5,555,Champions,1,0,Loyal Customers
16920.0,47,1,355.45,3,2,2,322,Promising Customers,1,0,Loyal Customers
16921.0,78,2,255.03,2,3,2,232,At Risk,1,0,Loyal Customers
16922.0,208,1,611.08,1,2,3,123,Lost Customers,0,0,VIP Customers
16923.0,11,15,6083.85,5,5,5,555,Champions,1,0,Loyal Customers
16925.0,176,1,125.65,1,2,1,121,Lost Customers,0,0,VIP Customers
16926.0,7,6,1158.66,5,4,4,544,Champions,1,0,Loyal Customers
16928.0,9,15,1145.53,5,5,4,554,Champions,1,0,Loyal Customers
16931.0,5,3,629.4,5,3,3,533,Potential Loyalists,1,0,Loyal Customers
16932.0,59,2,262.32,3,3,2,332,Lost Customers,1,0,Loyal Customers
16933.0,25,11,2487.57,4,5,5,455,Champions,1,0,Loyal Customers
16934.0,19,5,1131.86,4,4,4,444,Champions,1,0,Loyal Customers
16935.0,17,3,530.86,4,3,3,433,Potential Loyalists,1,0,Loyal Customers
16936.0,21,1,286.39,4,2,2,422,Potential Loyalists,1,0,Loyal Customers
16937.0,135,1,196.25,2,2,1,221,Lost Customers,1,0,Loyal Customers
16938.0,17,5,4283.68,4,4,5,445,Champions,1,0,Loyal Customers
16939.0,124,3,433.85,2,3,2,232,At Risk,1,0,Loyal Customers
16940.0,86,8,3195.53,2,5,5,255,At Risk,1,0,Loyal Customers
16941.0,247,1,33.0,1,2,1,121,Lost Customers,0,0,VIP Customers
16944.0,245,1,101.36,1,2,1,121,Lost Customers,0,0,VIP Customers
16945.0,29,16,4185.16,4,5,5,455,Champions,1,0,Loyal Customers
16946.0,19,6,1199.54,4,4,4,444,Champions,1,0,Loyal Customers
16947.0,38,9,490.25,3,5,2,352,Loyal Customers,1,0,Loyal Customers
16948.0,65,4,433.75,3,4,2,342,Loyal Customers,1,0,Loyal Customers
16950.0,3,10,2476.03,5,5,5,555,Champions,1,0,Loyal Customers
16952.0,77,3,628.22,2,3,3,233,At Risk,1,0,Loyal Customers
16954.0,15,12,3952.25,4,5,5,455,Champions,1,0,Loyal Customers
16955.0,4,6,767.49,5,4,3,543,Loyal Customers,1,0,Loyal Customers
16958.0,71,1,778.49,2,2,3,223,Lost Customers,1,0,Loyal Customers
16960.0,26,6,1462.38,4,4,4,444,Champions,1,0,Loyal Customers
16961.0,15,5,538.84,4,4,3,443,Loyal Customers,1,0,Loyal Customers
16962.0,45,1,251.04,3,2,2,322,Promising Customers,1,0,Loyal Customers
16964.0,369,2,207.85,1,3,1,131,At Risk,0,0,VIP Customers
16970.0,262,1,71.4,1,2,1,121,Lost Customers,0,0,VIP Customers
16972.0,18,2,749.0,4,3,3,433,Potential Loyalists,1,0,Loyal Customers
16973.0,22,1,127.0,4,2,1,421,Potential Loyalists,1,0,Loyal Customers
16974.0,158,2,365.5,2,3,2,232,At Risk,0,0,VIP Customers
16975.0,49,5,902.42,3,4,3,343,Loyal Customers,1,0,Loyal Customers
16977.0,31,4,496.0,4,4,3,443,Loyal Customers,1,0,Loyal Customers
16978.0,302,2,424.55,1,3,2,132,At Risk,0,0,VIP Customers
16979.0,19,4,978.04,4,4,4,444,Champions,1,0,Loyal Customers
16980.0,64,1,394.37,3,2,2,322,Promising Customers,1,0,Loyal Customers
16983.0,5,5,1748.15,5,4,4,544,Champions,1,0,Loyal Customers
16984.0,35,14,5824.56,3,5,5,355,Loyal Customers,1,0,Loyal Customers
16985.0,12,15,5084.14,5,5,5,555,Champions,1,0,Loyal Customers
16986.0,81,9,3015.55,2,5,5,255,At Risk,1,0,Loyal Customers
16987.0,12,5,892.7,5,4,3,543,Loyal Customers,1,0,Loyal Customers
16988.0,15,1,256.55,4,2,2,422,Potential Loyalists,1,0,Loyal Customers
16990.0,58,1,165.0,3,2,1,321,Promising Customers,1,0,Loyal Customers
16991.0,57,1,1041.21,3,2,4,324,Promising Customers,1,0,Loyal Customers
16992.0,23,9,3858.24,4,5,5,455,Champions,1,0,Loyal Customers
16993.0,99,3,1688.15,2,3,4,234,At Risk,1,0,Loyal Customers
16996.0,18,4,616.7,4,4,3,443,Loyal Customers,1,0,Loyal Customers
16998.0,80,1,107.0,2,2,1,221,Lost Customers,1,0,Loyal Customers
17000.0,32,2,406.3,4,3,2,432,Potential Loyalists,1,0,Loyal Customers
17001.0,12,8,2651.23,5,5,5,555,Champions,1,0,Loyal Customers
17002.0,79,4,1077.82,2,4,4,244,At Risk,1,0,Loyal Customers
17003.0,38,4,828.21,3,4,3,343,Loyal Customers,1,0,Loyal Customers
17004.0,28,2,1012.22,4,3,4,434,Potential Loyalists,1,0,Loyal Customers
17005.0,106,3,612.41,2,3,3,233,At Risk,1,0,Loyal Customers
17006.0,28,4,853.49,4,4,3,443,Loyal Customers,1,0,Loyal Customers
17007.0,73,1,230.17,2,2,1,221,Lost Customers,1,0,Loyal Customers
17008.0,65,1,81.36,3,2,1,321,Promising Customers,1,0,Loyal Customers
17009.0,187,1,242.06,1,2,1,121,Lost Customers,0,0,VIP Customers
17011.0,283,3,265.8,1,3,2,132,At Risk,0,0,VIP Customers
17012.0,361,1,360.61,1,2,2,122,Lost Customers,0,0,VIP Customers
17016.0,212,1,552.4,1,2,3,123,Lost Customers,0,0,VIP Customers
17018.0,23,4,1367.6,4,4,4,444,Champions,1,0,Loyal Customers
17019.0,4,10,2642.33,5,5,5,555,Champions,1,0,Loyal Customers
17020.0,178,2,935.62,1,3,3,133,At Risk,0,0,VIP Customers
17021.0,78,6,1182.22,2,4,4,244,At Risk,1,0,Loyal Customers
17022.0,68,1,189.0,2,2,1,221,Lost Customers,1,0,Loyal Customers
17023.0,53,3,800.18,3,3,3,333,Lost Customers,1,0,Loyal Customers
17025.0,9,4,1152.87,5,4,4,544,Champions,1,0,Loyal Customers
17026.0,5,2,54.15,5,3,1,531,Potential Loyalists,1,0,Loyal Customers
17027.0,82,3,433.07,2,3,2,232,At Risk,1,0,Loyal Customers
17028.0,217,3,1593.83,1,3,4,134,At Risk,0,0,VIP Customers
17029.0,18,5,1421.3,4,4,4,444,Champions,1,0,Loyal Customers
17031.0,14,4,2393.5,5,4,5,545,Champions,1,0,Loyal Customers
17032.0,77,13,2129.78,2,5,5,255,At Risk,1,0,Loyal Customers
17033.0,33,1,302.65000000000003,4,2,2,422,Potential Loyalists,1,0,Loyal Customers
17034.0,43,3,497.25,3,3,3,333,Lost Customers,1,0,Loyal Customers
17035.0,227,2,180.06,1,3,1,131,At Risk,0,0,VIP Customers
17036.0,19,1,176.9,4,2,1,421,Potential Loyalists,1,0,Loyal Customers
17038.0,51,1,630.77,3,2,3,323,Promising Customers,1,0,Loyal Customers
17039.0,240,1,1954.99,1,2,4,124,Cannot Lose Them,0,0,VIP Customers
17040.0,186,1,13.52,1,2,1,121,Lost Customers,0,0,VIP Customers
17041.0,33,3,583.71,4,3,3,433,Potential Loyalists,1,0,Loyal Customers
17043.0,11,4,858.47,5,4,3,543,Loyal Customers,1,0,Loyal Customers
17044.0,10,13,10970.17,5,5,5,555,Champions,1,0,Loyal Customers
17045.0,12,2,488.24,5,3,2,532,Potential Loyalists,1,0,Loyal Customers
17046.0,80,4,1264.05,2,4,4,244,At Risk,1,0,Loyal Customers
17047.0,67,3,1188.33,3,3,4,334,Lost Customers,1,0,Loyal Customers
17048.0,73,5,1127.13,2,4,4,244,At Risk,1,0,Loyal Customers
17049.0,11,14,3999.0,5,5,5,555,Champions,1,0,Loyal Customers
17050.0,11,6,1162.82,5,4,4,544,Champions,1,0,Loyal Customers
17051.0,82,3,465.6,2,3,2,232,At Risk,1,0,Loyal Customers
17055.0,81,1,232.85,2,2,1,221,Lost Customers,1,0,Loyal Customers
17056.0,374,1,128.60000000000002,1,2,1,121,Lost Customers,0,0,VIP Customers
17057.0,232,1,294.74,1,2,2,122,Lost Customers,0,0,VIP Customers
17059.0,5,6,2488.84,5,4,5,545,Champions,1,0,Loyal Customers
17062.0,1,4,645.8100000000001,5,4,3,543,Loyal Customers,1,0,Loyal Customers
17063.0,15,12,2155.29,4,5,5,455,Champions,1,0,Loyal Customers
17065.0,273,2,194.7,1,3,1,131,At Risk,0,0,VIP Customers
17066.0,362,1,228.34,1,2,1,121,Lost Customers,0,0,VIP Customers
17067.0,360,3,454.54,1,3,2,132,At Risk,0,0,VIP Customers
17068.0,4,28,4587.84,5,5,5,555,Champions,1,0,Loyal Customers
17069.0,9,9,3063.18,5,5,5,555,Champions,1,0,Loyal Customers
17070.0,46,1,133.18,3,2,1,321,Promising Customers,1,0,Loyal Customers
17071.0,15,6,1345.48,4,4,4,444,Champions,1,0,Loyal Customers
17072.0,261,1,273.35,1,2,2,122,Lost Customers,0,0,VIP Customers
17074.0,198,1,203.05,1,2,1,121,Lost Customers,0,0,VIP Customers
17075.0,65,6,1402.51,3,4,4,344,Loyal Customers,1,0,Loyal Customers
17076.0,28,3,401.67,4,3,2,432,Potential Loyalists,1,0,Loyal Customers
17077.0,214,1,306.0,1,2,2,122,Lost Customers,0,0,VIP Customers
17080.0,15,5,669.91,4,4,3,443,Loyal Customers,1,0,Loyal Customers
17081.0,31,4,660.48,4,4,3,443,Loyal Customers,1,0,Loyal Customers
17082.0,30,4,2728.18,4,4,5,445,Champions,1,0,Loyal Customers
17083.0,38,8,2629.3,3,5,5,355,Loyal Customers,1,0,Loyal Customers
17084.0,32,2,2249.97,4,3,5,435,Potential Loyalists,1,0,Loyal Customers
17085.0,12,26,6162.87,5,5,5,555,Champions,1,0,Loyal Customers
17087.0,373,1,221.53,1,2,1,121,Lost Customers,0,0,VIP Customers
17089.0,22,1,128.45,4,2,1,421,Potential Loyalists,1,0,Loyal Customers
17090.0,10,7,1014.09,5,4,4,544,Champions,1,0,Loyal Customers
17091.0,3,14,3952.79,5,5,5,555,Champions,1,0,Loyal Customers
17092.0,73,10,3705.73,2,5,5,255,At Risk,1,0,Loyal Customers
17093.0,228,1,235.88,1,2,1,121,Lost Customers,0,0,VIP Customers
17094.0,59,1,100.2,3,2,1,321,Promising Customers,1,0,Loyal Customers
17095.0,60,6,1224.39,3,4,4,344,Loyal Customers,1,0,Loyal Customers
17096.0,16,10,2636.9,4,5,5,455,Champions,1,0,Loyal Customers
17097.0,1,2,363.66,5,3,2,532,Potential Loyalists,1,0,Loyal Customers
17098.0,17,3,591.0699999999999,4,3,3,433,Potential Loyalists,1,0,Loyal Customers
17099.0,169,1,582.17,2,2,3,223,Lost Customers,0,0,VIP Customers
17101.0,30,3,885.3199999999999,4,3,3,433,Potential Loyalists,1,0,Loyal Customers
17103.0,358,1,424.3,1,2,2,122,Lost Customers,0,0,VIP Customers
17104.0,59,1,474.03,3,2,2,322,Promising Customers,1,0,Loyal Customers
17106.0,25,1,481.58,4,2,2,422,Potential Loyalists,1,0,Loyal Customers
17107.0,33,6,5232.89,4,4,5,445,Champions,1,0,Loyal Customers
17108.0,299,1,174.95,1,2,1,121,Lost Customers,0,0,VIP Customers
17109.0,42,2,410.42,3,3,2,332,Lost Customers,1,0,Loyal Customers
17110.0,156,2,336.6,2,3,2,232,At Risk,0,0,VIP Customers
17111.0,61,1,227.97,3,2,1,321,Promising Customers,1,0,Loyal Customers
17112.0,138,1,197.57,2,2,1,221,Lost Customers,0,0,VIP Customers
17113.0,141,8,2092.16,2,5,5,255,At Risk,1,0,Loyal Customers
17115.0,158,8,1809.39,2,5,4,254,At Risk,0,0,VIP Customers
17116.0,284,1,389.78,1,2,2,122,Lost Customers,0,0,VIP Customers
17121.0,38,1,314.74,3,2,2,322,Promising Customers,1,0,Loyal Customers
17122.0,24,3,432.18,4,3,2,432,Potential Loyalists,1,0,Loyal Customers
17123.0,75,2,631.87,2,3,3,233,At Risk,1,0,Loyal Customers
17126.0,17,4,1026.98,4,4,4,444,Champions,1,0,Loyal Customers
17127.0,64,5,1155.0300000000002,3,4,4,344,Loyal Customers,1,0,Loyal Customers
17129.0,156,1,31.85,2,2,1,221,Lost Customers,0,0,VIP Customers
17132.0,88,2,1220.91,2,3,4,234,At Risk,1,0,Loyal Customers
17133.0,108,6,8079.85,2,4,5,245,At Risk,1,0,Loyal Customers
17134.0,78,1,212.1,2,2,1,221,Lost Customers,1,0,Loyal Customers
17135.0,7,5,787.11,5,4,3,543,Loyal Customers,1,0,Loyal Customers
17136.0,298,1,231.68,1,2,1,121,Lost Customers,0,0,VIP Customers
17137.0,52,6,1099.81,3,4,4,344,Loyal Customers,1,0,Loyal Customers
17138.0,25,6,4036.77,4,4,5,445,Champions,1,0,Loyal Customers
17139.0,25,14,8906.04,4,5,5,455,Champions,1,0,Loyal Customers
17141.0,54,4,727.58,3,4,3,343,Loyal Customers,1,0,Loyal Customers
17142.0,40,3,696.25,3,3,3,333,Lost Customers,1,0,Loyal Customers
17143.0,53,2,880.97,3,3,3,333,Lost Customers,1,0,Loyal Customers
17145.0,101,7,3014.64,2,4,5,245,At Risk,1,0,Loyal Customers
17146.0,66,13,5038.61,3,5,5,355,Loyal Customers,1,0,Loyal Customers
17147.0,49,10,1389.51,3,5,4,354,Loyal Customers,1,0,Loyal Customers
17149.0,87,1,143.10000000000002,2,2,1,221,Lost Customers,1,0,Loyal Customers
17150.0,12,6,1357.95,5,4,4,544,Champions,1,0,Loyal Customers
17151.0,371,1,231.90000000000003,1,2,1,121,Lost Customers,0,0,VIP Customers
17152.0,61,1,327.0,3,2,2,322,Promising Customers,1,0,Loyal Customers
17155.0,163,5,640.76,2,4,3,243,At Risk,0,0,VIP Customers
17156.0,120,2,572.07,2,3,3,233,At Risk,1,0,Loyal Customers
17157.0,116,17,4832.9,2,5,5,255,At Risk,1,0,Loyal Customers
17158.0,183,3,695.33,1,3,3,133,At Risk,0,0,VIP Customers
17159.0,113,2,560.71,2,3,3,233,At Risk,1,0,Loyal Customers
17160.0,10,12,6683.33,5,5,5,555,Champions,1,0,Loyal Customers
17161.0,80,1,856.01,2,2,3,223,Lost Customers,1,0,Loyal Customers
17163.0,81,2,406.68,2,3,2,232,At Risk,1,0,Loyal Customers
17165.0,17,7,1624.95,4,4,4,444,Champions,1,0,Loyal Customers
17167.0,15,3,867.11,4,3,3,433,Potential Loyalists,1,0,Loyal Customers
17168.0,134,1,400.2,2,2,2,222,Lost Customers,1,0,Loyal Customers
17169.0,196,2,313.0,1,3,2,132,At Risk,0,0,VIP Customers
17170.0,10,3,118.98,5,3,1,531,Potential Loyalists,1,0,Loyal Customers
17171.0,297,1,159.68,1,2,1,121,Lost Customers,0,0,VIP Customers
17172.0,63,4,597.73,3,4,3,343,Loyal Customers,1,0,Loyal Customers
17176.0,162,2,596.1899999999999,2,3,3,233,At Risk,0,0,VIP Customers
17177.0,141,1,119.5,2,2,1,221,Lost Customers,0,0,VIP Customers
17178.0,367,1,432.96,1,2,2,122,Lost Customers,0,0,VIP Customers
17179.0,18,3,795.47,4,3,3,433,Potential Loyalists,1,0,Loyal Customers
17180.0,58,8,1447.8,3,5,4,354,Loyal Customers,1,0,Loyal Customers
17181.0,9,2,225.45,5,3,1,531,Potential Loyalists,1,0,Loyal Customers
17182.0,58,2,321.3,3,3,2,332,Lost Customers,1,0,Loyal Customers
17184.0,205,2,198.41000000000005,1,3,1,131,At Risk,0,0,VIP Customers
17185.0,227,3,229.46,1,3,1,131,At Risk,0,0,VIP Customers
17187.0,162,1,263.76,2,2,2,222,Lost Customers,0,0,VIP Customers
17188.0,71,8,2086.25,2,5,4,254,At Risk,1,0,Loyal Customers
17189.0,196,3,569.88,1,3,3,133,At Risk,0,0,VIP Customers
17190.0,39,5,1281.83,3,4,4,344,Loyal Customers,1,0,Loyal Customers
17191.0,4,12,2701.27,5,5,5,555,Champions,1,0,Loyal Customers
17192.0,172,1,75.28,1,2,1,121,Lost Customers,0,0,VIP Customers
17193.0,22,3,580.14,4,3,3,433,Potential Loyalists,1,0,Loyal Customers
17194.0,166,1,549.88,2,2,3,223,Lost Customers,0,0,VIP Customers
17195.0,291,1,562.98,1,2,3,123,Lost Customers,0,0,VIP Customers
17196.0,63,1,327.75,3,2,2,322,Promising Customers,1,0,Loyal Customers
17198.0,1,2,521.66,5,3,3,533,Potential Loyalists,1,0,Loyal Customers
17199.0,218,1,135.04000000000002,1,2,1,121,Lost Customers,0,0,VIP Customers
17200.0,23,4,356.71,4,4,2,442,Loyal Customers,1,0,Loyal Customers
17201.0,159,4,837.72,2,4,3,243,At Risk,0,0,VIP Customers
17202.0,56,1,160.65,3,2,1,321,Promising Customers,1,0,Loyal Customers
17203.0,24,4,2004.01,4,4,4,444,Champions,1,0,Loyal Customers
17204.0,10,6,3910.78,5,4,5,545,Champions,1,0,Loyal Customers
17205.0,52,2,615.27,3,3,3,333,Lost Customers,1,0,Loyal Customers
17207.0,288,1,292.62,1,2,2,122,Lost Customers,0,0,VIP Customers
17208.0,31,1,111.15,4,2,1,421,Potential Loyalists,1,0,Loyal Customers
17209.0,285,3,595.7,1,3,3,133,At Risk,0,0,VIP Customers
17210.0,28,1,251.72,4,2,2,422,Potential Loyalists,1,0,Loyal Customers
17211.0,5,7,1702.43,5,4,4,544,Champions,1,0,Loyal Customers
17212.0,94,2,567.5600000000001,2,3,3,233,At Risk,1,0,Loyal Customers
17213.0,2,10,2337.85,5,5,5,555,Champions,1,0,Loyal Customers
17215.0,100,1,186.15,2,2,1,221,Lost Customers,1,0,Loyal Customers
17216.0,190,1,63.6,1,2,1,121,Lost Customers,0,0,VIP Customers
17217.0,255,1,96.6,1,2,1,121,Lost Customers,0,0,VIP Customers
17218.0,4,9,2226.96,5,5,5,555,Champions,1,0,Loyal Customers
17219.0,52,1,144.9,3,2,1,321,Promising Customers,1,0,Loyal Customers
17220.0,53,7,1269.76,3,4,4,344,Loyal Customers,1,0,Loyal Customers
17221.0,227,3,642.14,1,3,3,133,At Risk,0,0,VIP Customers
17222.0,113,5,1250.86,2,4,4,244,At Risk,1,0,Loyal Customers
17223.0,4,2,433.99,5,3,2,532,Potential Loyalists,1,0,Loyal Customers
17224.0,137,1,100.86,2,2,1,221,Lost Customers,0,0,VIP Customers
17225.0,217,1,131.15,1,2,1,121,Lost Customers,0,0,VIP Customers
17226.0,80,2,501.98,2,3,3,233,At Risk,1,0,Loyal Customers
17227.0,4,7,1081.86,5,4,4,544,Champions,1,0,Loyal Customers
17228.0,3,7,1269.89,5,4,4,544,Champions,1,0,Loyal Customers
17230.0,198,12,5692.78,1,5,5,155,At Risk,0,0,VIP Customers
17231.0,25,21,3880.61,4,5,5,455,Champions,1,0,Loyal Customers
17233.0,84,2,369.98,2,3,2,232,At Risk,1,0,Loyal Customers
17235.0,8,7,1354.82,5,5,4,554,Champions,1,0,Loyal Customers
17236.0,46,6,1013.13,3,4,4,344,Loyal Customers,1,0,Loyal Customers
17237.0,11,2,679.44,5,3,3,533,Potential Loyalists,1,0,Loyal Customers
17238.0,7,17,3982.66,5,5,5,555,Champions,1,0,Loyal Customers
17239.0,23,4,794.2,4,4,3,443,Loyal Customers,1,0,Loyal Customers
17240.0,232,1,130.6,1,2,1,121,Lost Customers,0,0,VIP Customers
17241.0,21,12,2736.64,4,5,5,455,Champions,1,0,Loyal Customers
17242.0,92,3,1754.24,2,3,4,234,At Risk,1,0,Loyal Customers
17243.0,5,51,11788.08,5,5,5,555,Champions,3,0,Churn Risk
17244.0,19,4,871.14,4,4,3,443,Loyal Customers,1,0,Loyal Customers
17245.0,325,1,200.18,1,2,1,121,Lost Customers,0,0,VIP Customers
17246.0,182,2,38.92,1,3,1,131,At Risk,0,0,VIP Customers
17248.0,117,1,181.89,2,2,1,221,Lost Customers,1,0,Loyal Customers
17249.0,64,1,68.03,3,2,1,321,Promising Customers,1,0,Loyal Customers
17251.0,18,3,520.45,4,3,3,433,Potential Loyalists,1,0,Loyal Customers
17254.0,37,1,198.29,3,2,1,321,Promising Customers,1,0,Loyal Customers
17255.0,26,2,490.22,4,3,2,432,Potential Loyalists,1,0,Loyal Customers
17256.0,117,3,258.93,2,3,2,232,At Risk,1,0,Loyal Customers
17257.0,72,2,189.78,2,3,1,231,At Risk,1,0,Loyal Customers
17258.0,32,2,417.3,4,3,2,432,Potential Loyalists,1,0,Loyal Customers
17259.0,4,5,1239.11,5,4,4,544,Champions,1,0,Loyal Customers
17260.0,47,1,120.95,3,2,1,321,Promising Customers,1,0,Loyal Customers
17261.0,145,1,221.59,2,2,1,221,Lost Customers,0,0,VIP Customers
17262.0,2,7,1504.26,5,5,4,554,Champions,1,0,Loyal Customers
17264.0,60,1,268.28,3,2,2,322,Promising Customers,1,0,Loyal Customers
17266.0,135,2,205.14,2,3,1,231,At Risk,1,0,Loyal Customers
17268.0,81,7,970.25,2,5,4,254,At Risk,1,0,Loyal Customers
17269.0,21,1,491.81,4,2,2,422,Potential Loyalists,1,0,Loyal Customers
17270.0,105,2,601.4499999999999,2,3,3,233,At Risk,1,0,Loyal Customers
17271.0,372,1,204.3,1,2,1,121,Lost Customers,0,0,VIP Customers
17273.0,60,1,141.12,3,2,1,321,Promising Customers,1,0,Loyal Customers
17274.0,31,1,465.4,4,2,2,422,Potential Loyalists,1,0,Loyal Customers
17275.0,19,1,114.1,4,2,1,421,Potential Loyalists,1,0,Loyal Customers
17276.0,35,2,445.44,3,3,2,332,Lost Customers,1,0,Loyal Customers
17278.0,201,1,25.2,1,2,1,121,Lost Customers,0,0,VIP Customers
17280.0,74,1,118.86,2,2,1,221,Lost Customers,1,0,Loyal Customers
17281.0,10,6,797.8499999999999,5,4,3,543,Loyal Customers,1,0,Loyal Customers
17282.0,92,2,623.08,2,3,3,233,At Risk,1,0,Loyal Customers
17283.0,14,1,188.46,5,2,1,521,Potential Loyalists,1,0,Loyal Customers
17284.0,25,4,686.54,4,4,3,443,Loyal Customers,1,0,Loyal Customers
17285.0,264,2,407.94,1,3,2,132,At Risk,0,0,VIP Customers
17286.0,36,2,237.81,3,3,1,331,Lost Customers,1,0,Loyal Customers
17287.0,3,18,2984.25,5,5,5,555,Champions,1,0,Loyal Customers
17288.0,26,4,1050.8,4,4,4,444,Champions,1,0,Loyal Customers
17289.0,12,7,1109.53,5,5,4,554,Champions,1,0,Loyal Customers
17290.0,17,6,974.95,4,4,4,444,Champions,1,0,Loyal Customers
17292.0,108,2,271.75,2,3,2,232,At Risk,1,0,Loyal Customers
17293.0,30,8,1896.57,4,5,4,454,Champions,1,0,Loyal Customers
17294.0,305,2,467.79,1,3,2,132,At Risk,0,0,VIP Customers
17296.0,366,1,338.13,1,2,2,122,Lost Customers,0,0,VIP Customers
17298.0,10,4,450.8,5,4,2,542,Loyal Customers,1,0,Loyal Customers
17299.0,75,2,336.62,2,3,2,232,At Risk,1,0,Loyal Customers
17300.0,26,2,393.64,4,3,2,432,Potential Loyalists,1,0,Loyal Customers
17301.0,260,1,131.15,1,2,1,121,Lost Customers,0,0,VIP Customers
17304.0,170,1,111.5,1,2,1,121,Lost Customers,0,0,VIP Customers
17305.0,284,1,2135.46,1,2,5,125,Cannot Lose Them,0,0,VIP Customers
